...1,Year,Treatments,DepNH4,DepNO3,DepP,DepBC,DepSO4,DepHCO3,DepCl,Nin_i,P2O5in_i,K2Oin_i,Nin_o,Pin_o,Kin_o,Cain_o,Mgin_o,Nain_o,Sin_o,Clin_o,Cin_o,c1_yield_grain,c1_yield_straw,N_c1_grain,P_c1_grain,K_c1_grain,Ca_c1_grain,Mg_c1_grain,Na_c1_grain,S_c1_grain,Cl_c1_grain,N_c1_straw,P_c1_straw,K_c1_straw,Ca_c1_straw,Mg_c1_straw,Na_c1_straw,S_c1_straw,Cl_c1_straw,c2_yield_grain,c2_yield_straw,N_c2_grain,P_c2_grain,K_c2_grain,Ca_c2_grain,Mg_c2_grain,Na_c2_grain,S_c2_grain,Cl_c2_grain,N_c2_straw,P_c2_straw,K_c2_straw,Ca_c2_straw,Mg_c2_straw,Na_c2_straw,S_c2_straw,Cl_c2_straw,w,Wsur,Ph,Nfix,BC_we,BC_poolchange,Manure_mount,Ph_manure,Water_manure,CaCO3_decrease_eq,...69,Pin_i,Sin_i,Cain_i,Kin_i,Clin_i,C1_N,C1_P,C1_K,C1_Ca,C1_Mg,C1_Na,C1_S,C1_Cl,C2_N,C2_P,C2_K,C2_Ca,C2_Mg,C2_Na,C2_S,C2_Cl,Up_N,Up_P,Up_K,Up_Ca,Up_Mg,Up_Na,Up_S,Up_Cl,Up_eq_NH4,Up_eq_NO3,Up_eq_P,Up_eq_S,Up_eq_Cl,Up_eq_K,Up_eq_Ca,Up_eq_Mg,Up_eq_Na,AVrate,NH4in_eq_i,NO3in_eq_i,NH4in_eq_o,NO3in_eq_o,N_eq_fix,N_sur,N_eq_sur,Pin_eq_i,Pin_eq_o,P_sur,P_eq_sur,Kin_eq_i,Kin_eq_o,Sin_eq_i,Sin_eq_o,S_sur,S_eq_sur,S_eq_le,Clin_eq_i,Clin_eq_o,Cl_sur,Cl_eq_sur,Cl_eq_le,Cain_eq_i,Cain_eq_o,Mgin_eq_o,Nain_eq_o,BC_eq_le,BC_eq_sur,H_c_manure,Hin_eq_o,H_eq_in_i,H_eq_in_dep,Up_eq_H,H_eq_le,H_c,HCO3_c,HCO3_eq_le,HCO3_eq_in_o,NO3_eq_le,n_eq_sur,p_eq_sur,s_eq_sur,bc_eq_sur,N_pro,BC_pro,H_pro,HCO3_net_pro,H_total,BC_consum
Mengcheng,1993,CK,0.3,0.06,0.01,0.35,0.16,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,1358.37,1494.207,15.38,3.32,4.1,0.362115421368941,1.02677195234821,0.0139892368543366,1.51495864366386,1.465,5.2,1.2,7.2,1.88314410829231,0.43417618157806,0.0259909423109624,0.913674312148257,17.7,948.365,1517.384,28.1496507,9.9,15,1.91,1.99,0.02,0.3,0.01,18.1,1.96,11.7,17.1,4.8,1,2.1,3.4,13,0.314717,6.931,85,0.053,-0.250344615923524,0,8.015,0,-0.0740407729014535,,0,0,0,0,0,28.661607,6.3028368,16.3276074,3.30569383354405,2.04348530665844,0.0578384076034614,3.42309292572579,28.43747595,54.1607938861055,12.36288614,31.9788678,27.75864355,9.17068955,1.5363513,3.4710159,5.16858925,82.8224008861055,18.66572294,48.3064752,31.0643373835441,11.2141748566584,1.59418970760346,6.89410882572579,33.6060652,0.295794288878948,0.295794288878948,0.060212009483871,0.0430881801607862,0.0946649723943662,0.123862756923077,0.155019399089496,0.0922787480490306,0.0069343441754611,0.2271772,0,0,0,0,0.607142857142857,52.5775991138945,0.375554279384961,0,0,-15.56572294,-0.050212009483871,0,0,0,0,18.7058911742742,0.116911819839214,0.116911819839214,0,0,-5.2060652,-0.0146649723943662,-0.0146649723943662,0,0,0,0,0.349290140587913,-0.102136021138518,9.66050878989812e-09,0,0,-0.34,-0.180130086198041,0.000368909808859211,1.17219536554813e-07,0.540829025277711,0.170208088348325,0,0.0772041146035989,0.375554279384961,-0.050212009483871,0.116911819839214,-0.102136021138518,0.317204114603599,0.180130086198041,-0.340368909808859,0.244248861249779,0.40121415224256,0.377385388824977
Mengcheng,1994,CK,0.27,0.06,0.01,0.35,0.13,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,844.735,929.2085,15.38,3.32,4.1,0.362115421368941,1.02677195234821,0.0139892368543366,1.51495864366386,1.465,5.2,1.2,7.2,1.88314410829231,0.43417618157806,0.0259909423109624,0.913674312148257,17.7,1344.18,1613.016,28.1496507,9.9,15,1.91,1.99,0.02,0.3,0.01,18.1,1.96,11.7,17.1,4.8,1,2.1,3.4,13,0.114477,6.941,85,0.053,-0.250344615923524,0,8.015,0,-0.0740407729014535,,0,0,0,0,0,17.8239085,3.9195704,10.1537147,2.05572508262022,1.27079040358674,0.0359682025125039,2.1287325269352,17.684527225,67.033787077926,16.46889336,39.0349872,30.1499574,10.417395,1.6398996,3.7905876,5.4976962,84.857695577926,20.38846376,49.1887019,32.2056824826202,11.6881854035867,1.6758678025125,5.9193201269352,23.182223425,0.303063198492593,0.303063198492593,0.0657692379354839,0.036995750793345,0.0653020378169014,0.126124876666667,0.160715018127752,0.0961792668470417,0.00728962436513609,0.2277892,0,0,0,0,0.607142857142857,46.342304422074,0.331016460157671,0,0,-17.28846376,-0.0557692379354839,0,0,0,0,14.8806798730648,0.093004249206655,0.093004249206655,0,0,5.217776575,0.0146979621830986,0.0146979621830986,0,0,0,0,0.337076602818381,-0.11434955890805,9.66050878989812e-09,0,0,-0.34,-0.222241759460866,0.000131134884997861,1.14551294144554e-07,0.553426551588713,0.063354611346221,0,0.166150914967404,0.331016460157671,-0.0557692379354839,0.093004249206655,-0.11434955890805,0.376150914967404,0.222241759460866,-0.340131134884998,0.137395384247675,0.395656923790947,0.377385388824977
Mengcheng,1995,CK,0.23,0.04,0.01,0.35,0.18,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,868.17,954.987,15.38,3.32,4.1,0.362115421368941,1.02677195234821,0.0139892368543366,1.51495864366386,1.465,5.2,1.2,7.2,1.88314410829231,0.43417618157806,0.0259909423109624,0.913674312148257,17.7,1773.75,2128.5,28.1496507,9.9,15,1.91,1.99,0.02,0.3,0.01,18.1,1.96,11.7,17.1,4.8,1,2.1,3.4,13,0.260063,7.037,85,0.053,-0.250344615923524,0,8.015,0,-0.0740407729014535,,0,0,0,0,0,18.318387,4.0283088,10.4354034,2.11275588791562,1.30604521498683,0.0369660477845484,2.18778873600518,18.17513895,88.456292929125,21.731985,51.5097,39.7852125,13.7465625,2.163975,5.001975,7.2546375,106.774679929125,25.7602938,61.9451034,41.8979683879156,15.0526077149868,2.20094104778455,7.18976373600518,25.42977645,0.381338142604018,0.381338142604018,0.0830977219354839,0.0449360233500324,0.0716331730985915,0.158833598461538,0.209082131782602,0.123864288952782,0.00957356747596963,0.2336644,0,0,0,0,0.607142857142857,16.025320070875,0.114466571934822,0,0,-22.6602938,-0.0730977219354839,0,0,0,0,21.6102362639948,0.135063976649968,0.135063976649968,0,0,2.97022355,0.00836682690140846,0.00836682690140846,0,0,0,0,0.226031802152085,-0.225394359574346,9.66050878989812e-09,0,0,-0.27,-0.301686668288784,0.00023882433003931,9.18332596483583e-08,0.69033515679608,0.179530631881859,0,-0.0966908089511108,0.114466571934821,-0.0730977219354839,0.135063976649968,-0.225394359574346,0.0933091910488892,0.301686668288784,-0.270238824330039,0.253571404783313,0.378328439790947,0.377385388824977
Mengcheng,1996,CK,0.24,0.04,0.01,0.35,0.15,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,1195.83,1315.413,16.36,3.165,3.9,0.362115421368941,1.02677195234821,0.0139892368543366,1.51495864366386,1.465,5.475,1.27,7.55,1.88314410829231,0.43417618157806,0.0259909423109624,0.913674312148257,17.7,1340.31,1608.372,28.1496507,9.9,15,1.91,1.99,0.02,0.3,0.01,18.1,1.96,11.7,17.1,4.8,1,2.1,3.4,13,0.679888,7.005,85,0.053,-0.250344615923524,0,8.015,0,-0.0740407729014535,,0,0,0,0,0,26.765664975,5.45537646,14.59510515,2.91014072525673,1.7989656973147,0.0509175725056113,3.01349206281843,25.03470105,66.840791529717,16.42147812,38.9226024,30.0631533,10.3874025,1.6351782,3.7796742,5.4818679,93.606456504717,21.87685458,53.51770755,32.9732940252567,12.1863681973147,1.68609577250561,6.79316626281843,30.51656895,0.334308773231132,0.334308773231132,0.0705704986451613,0.0424572891426152,0.085962166056338,0.137224891153846,0.164545606194205,0.100278693250892,0.00733411358985648,0.231706,0,0,0,0,0.607142857142857,30.593543495283,0.218525310680593,0,0,-18.77685458,-0.0605704986451613,0,0,0,0,17.2068337371816,0.107542710857385,0.107542710857385,0,0,-2.11656895,-0.00596216605633802,-0.00596216605633802,0,0,0,0,0.318002084636177,-0.133424077090254,9.66050878989812e-09,0,0,-0.31,-0.210393350344686,0.00067210538642012,9.88553094656943e-08,0.641298156276014,0.436010920874187,0,-0.218917275652636,0.218525310680593,-0.0605704986451613,0.107542710857385,-0.133424077090254,-0.0189172756526363,0.210393350344686,-0.31067210538642,0.51005169377564,0.390855663081269,0.377385388824977
Mengcheng,1997,CK,0.27,0.04,0.01,0.35,0.16,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,1145.52,1260.072,16.36,3.165,3.9,0.362115421368941,1.02677195234821,0.0139892368543366,1.51495864366386,1.465,5.475,1.27,7.55,1.88314410829231,0.43417618157806,0.0259909423109624,0.913674312148257,17.7,1935,2322,28.1496507,9.9,15,1.91,1.99,0.02,0.3,0.01,18.1,1.96,11.7,17.1,4.8,1,2.1,3.4,13,0.341356,6.973,85,0.053,-0.250344615923524,0,8.015,0,-0.0740407729014535,,0,0,0,0,0,25.6396014,5.22586224,13.9810716,2.78770762031065,1.72328105632735,0.0487754092610386,2.8867108433471,23.9814612,96.4977741045,23.70762,56.1924,43.40205,14.99625,2.3607,5.4567,7.91415,122.1373755045,28.93348224,70.1734716,46.1897576203107,16.7195310563273,2.40947540926104,8.3434108433471,31.8956112,0.436204912516071,0.436204912516071,0.0933338136774194,0.0521463177709194,0.0898467921126761,0.179931978461538,0.230499314438398,0.137581000257785,0.010480642103281,0.2297476,0,0,0,0,0.607142857142857,6.26262449550001,0.0447330321107143,0,0,-25.83348224,-0.0833338136774194,0,0,0,0,17.2565891566529,0.107853682229081,0.107853682229081,0,0,-3.4956112,-0.00984679211267605,-0.00984679211267606,0,0,0,0,0.168892453563974,-0.282533708162457,9.66050878989812e-09,0,0,-0.33,-0.323166011699988,0.00036325160412898,1.06414301822432e-07,0.595744431084365,0.203360936017235,0,-0.132112120965536,0.0447330321107142,-0.0833338136774194,0.107853682229081,-0.282533708162457,0.0978878790344639,0.323166011699988,-0.330363251604129,0.277401708918688,0.368092348049011,0.377385388824977
Mengcheng,1998,CK,0.26,0.04,0.01,0.35,0.17,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,932.67,1025.937,16.36,3.165,3.9,0.362115421368941,1.02677195234821,0.0139892368543366,1.51495864366386,1.465,5.475,1.27,7.55,1.88314410829231,0.43417618157806,0.0259909423109624,0.913674312148257,17.7,1055.65,1689.04,28.1496507,9.9,15,1.91,1.99,0.02,0.3,0.01,18.1,1.96,11.7,17.1,4.8,1,2.1,3.4,13,0.634238,6.963,85,0.053,-0.250344615923524,0,8.015,0,-0.0740407729014535,,0,0,0,0,0,20.875486275,4.25484054,11.38323735,2.26972140707725,1.40307680599625,0.0397124109186159,2.35032876096842,19.52544645,60.287802761455,13.7614534,35.596518,30.8988755,10.2081355,1.710153,3.863679,5.7532925,81.163289036455,18.01629394,46.97975535,33.1685969070773,11.6112123059963,1.74986541091862,6.21400776096842,25.27873895,0.289868889415911,0.289868889415911,0.0581170772258065,0.0388375485060526,0.0712077153521127,0.120460911153846,0.165520220106179,0.0955458737378832,0.00761149627435846,0.2291356,0,0,0,0,0.607142857142857,45.836710963545,0.327405078311036,0,0,-14.91629394,-0.0481170772258065,0,0,0,0,20.9859922390316,0.131162451493947,0.131162451493947,0,0,3.12126105,0.00879228464788732,0.00879228464788731,0,0,0,0,0.33824688755271,-0.113179274173721,9.66050878989812e-09,0,0,-0.31,-0.220976160188295,0.000690640844535612,1.08893009333344e-07,0.582183632232786,0.369242982540058,0,-0.170260190284647,0.327405078311036,-0.0481170772258065,0.131162451493947,-0.113179274173721,0.0497398097153535,0.220976160188295,-0.310690640844536,0.443283755441511,0.403309084500624,0.377385388824977
Mengcheng,1999,CK,0.29,0.07,0.01,0.35,0.14,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,1173.9,1291.29,16.36,3.165,3.9,0.362115421368941,1.02677195234821,0.0139892368543366,1.51495864366386,1.465,5.475,1.27,7.55,1.88314410829231,0.43417618157806,0.0259909423109624,0.913674312148257,17.7,842.37,1347.792,28.1496507,9.9,15,1.91,1.99,0.02,0.3,0.01,18.1,1.96,11.7,17.1,4.8,1,2.1,3.4,13,0.209801,6.98,85,0.053,-0.250344615923524,0,8.015,0,-0.0740407729014535,,0,0,0,0,0,26.27481675,5.3553318,14.3274495,2.85677244874177,1.7659749563715,0.0499838090400283,2.95822845433093,24.5755965,48.107456460159,10.98113532,28.4047164,24.6561699,8.1457179,1.3646394,3.0830742,4.5909165,74.382273210159,16.33646712,42.7321659,27.5129423487418,9.91169285637149,1.41462320904003,6.04130265433093,29.166513,0.265650975750568,0.265650975750568,0.0526982810322581,0.0377581415895683,0.0821591915492958,0.109569656153846,0.137296982627585,0.0815609368967002,0.00615327282775233,0.230176,0,0,0,0,0.607142857142857,61.017726789841,0.435840905641722,0,0,-13.23646712,-0.0426982810322581,0,0,0,0,16.3586973456691,0.102241858410432,0.102241858410432,0,0,-0.766513,-0.00215919154929577,-0.00215919154929578,0,0,0,0,0.392804540319093,-0.0586216214073374,9.66050878989812e-09,0,0,-0.34,-0.161965234334762,0.000219688616509627,1.0471285480509e-07,0.605424499374483,0.127018665393266,0,0.165922896681201,0.435840905641721,-0.0426982810322581,0.102241858410432,-0.0586216214073374,0.385922896681201,0.161965234334762,-0.34021968861651,0.201059438294719,0.408727880694173,0.377385388824977
Mengcheng,2000,CK,0.26,0.09,0.01,0.35,0.14,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,752.07,827.277,17.34,3.01,3.7,0.362115421368941,1.02677195234821,0.0139892368543366,1.51495864366386,1.465,5.75,1.34,7.9,1.88314410829231,0.43417618157806,0.0259909423109624,0.913674312148257,17.7,870.75,1393.2,28.1496507,9.9,15,1.91,1.99,0.02,0.3,0.01,18.1,1.96,11.7,17.1,4.8,1,2.1,3.4,13,0.644951,6.976,85,0.053,-0.250344615923524,0,8.015,0,-0.0740407729014535,,0,0,0,0,0,17.79773655,3.37228188,9.3181473,1.83021795342467,1.13138835116987,0.0320225941432269,1.89521669107135,15.74458545,49.728228347025,11.351097,29.36169,25.4868525,8.4201525,1.410615,3.186945,4.7455875,67.525964897025,14.72337888,38.6798373,27.3170704534247,9.55154085116987,1.44263759414323,5.08216169107135,20.49017295,0.241164160346518,0.241164160346518,0.0474947705806452,0.0317635105691959,0.0577187970422535,0.09917907,0.136319529185212,0.0785973326572299,0.00627512870678791,0.2299312,0,0,0,0,0.607142857142857,66.474035102975,0.474814536449821,0,0,-11.62337888,-0.0374947705806452,0,0,0,0,17.3178383089287,0.108236489430804,0.108236489430804,0,0,7.90982705,0.0222812029577465,0.0222812029577465,0,0,0,0,0.407014328275747,-0.0444118334506836,9.66050878989812e-09,0,0,-0.29,-0.183393982357135,0.000681595509384857,1.05681750921366e-07,0.599873934200951,0.386889293736838,0,-0.109711062340256,0.474814536449821,-0.0374947705806452,0.108236489430804,-0.0444118334506836,0.0602889376597439,0.183393982357135,-0.290681595509385,0.460930066638291,0.413931391145786,0.377385388824977
Mengcheng,2001,CK,0.25,0.08,0.01,0.35,0.13,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,1025.55,1128.105,17.315,3.095,3.75,0.362115421368941,1.02677195234821,0.0139892368543366,1.51495864366386,1.465,5.885,1.4,7.85,1.88314410829231,0.43417618157806,0.0259909423109624,0.913674312148257,17.7,1126.17,1801.872,28.1496507,9.9,15,1.91,1.99,0.02,0.3,0.01,18.1,1.96,11.7,17.1,4.8,1,2.1,3.4,13,0.172641,6.95,85,0.053,-0.250344615923524,0,8.015,0,-0.0740407729014535,,0,0,0,0,0,24.396296175,4.75342425,12.70143675,2.49575175467001,1.54280229704982,0.0436671738316731,2.58438639691548,21.46988925,64.315175328819,14.68075212,37.9744524,32.9629959,10.8900639,1.8243954,4.1217822,6.1376265,88.711471503819,19.43417637,50.67588915,35.45874765467,12.4328661970498,1.86806257383167,6.70616859691548,27.60751575,0.316826683942211,0.316826683942211,0.062690891516129,0.0419135537307218,0.07776765,0.129938177307692,0.176948688331104,0.102307066011519,0.00812562568084818,0.22834,0,0,0,0,0.607142857142857,42.488528496181,0.303489489258436,0,0,-16.33417637,-0.052690891516129,0,0,0,0,14.0938314030845,0.0880864462692782,0.0880864462692782,0,0,0.792484250000005,0.00223235000000001,0.00223235000000001,0,0,0,0,0.310065831493813,-0.141360330232617,9.66050878989812e-09,0,0,-0.3,-0.234947462084313,0.000193706387969145,1.12201845430196e-07,0.565015017849102,0.0975447576964869,0,0.122395983916017,0.303489489258436,-0.052690891516129,0.0880864462692782,-0.141360330232617,0.292395983916017,0.234947462084313,-0.300193706387969,0.17158553059794,0.398735270210302,0.377385388824977
Mengcheng,2002,CK,0.27,0.09,0.01,0.35,0.16,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,926.22,1018.842,17.315,3.095,3.75,0.362115421368941,1.02677195234821,0.0139892368543366,1.51495864366386,1.465,5.885,1.4,7.85,1.88314410829231,0.43417618157806,0.0259909423109624,0.913674312148257,17.7,745.62,1192.992,28.1496507,9.9,15,1.91,1.99,0.02,0.3,0.01,18.1,1.96,11.7,17.1,4.8,1,2.1,3.4,13,0.237691,6.927,85,0.053,-0.250344615923524,0,8.015,0,-0.0740407729014535,,0,0,0,0,0,22.03338447,4.2930297,11.4712347,2.25402485516109,1.39337364689531,0.0394377746052092,2.33407475847209,19.3904157,42.582097754934,9.71990232,25.1423064,21.8242974,7.2101454,1.2079044,2.7289692,4.063629,64.615482224934,14.01293202,36.6135411,24.0783222551611,8.60351904689531,1.24734217460521,5.06304395847209,23.4540447,0.230769579374764,0.230769579374764,0.045203006516129,0.0316440247404506,0.0660677315492958,0.0938808746153846,0.120157304531968,0.0707962892153492,0.00542564031245903,0.2269324,0,0,0,0,0.607142857142857,70.784517775066,0.505603698393329,0,0,-10.91293202,-0.035203006516129,0,0,0,0,20.5369560415279,0.128355975259549,0.128355975259549,0,0,4.94595530000001,0.0139322684507042,0.0139322684507042,0,0,0,0,0.437125280149816,-0.0143008815766145,9.66050878989812e-09,0,0,-0.28,-0.147345345869286,0.00028119833042187,1.18304155572517e-07,0.535870674970374,0.127371636604383,0,0.167746598165601,0.505603698393329,-0.035203006516129,0.128355975259549,-0.0143008815766145,0.347746598165601,0.147345345869286,-0.280281198330422,0.201412409505837,0.416223155210302,0.377385388824977
Mengcheng,2003,CK,0.29,0.09,0.01,0.34,0.16,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,708.64,779.504,17.315,3.095,3.75,0.362115421368941,1.02677195234821,0.0139892368543366,1.51495864366386,1.465,5.885,1.4,7.85,1.88314410829231,0.43417618157806,0.0259909423109624,0.913674312148257,17.7,932.67,1492.272,28.1496507,9.9,15,1.91,1.99,0.02,0.3,0.01,18.1,1.96,11.7,17.1,4.8,1,2.1,3.4,13,1.04807,6.895,85,0.053,-0.250344615923524,0,8.015,0,-0.0740407729014535,,0,0,0,0,0,16.85748264,3.2845464,8.7765064,1.72452783718917,1.06605374655686,0.0301733762996215,1.78577307426277,14.8353784,53.264457918369,12.15828612,31.4496324,27.2992509,9.0189189,1.5109254,3.4135722,5.0830515,70.121940558369,15.44283252,40.2261388,29.0237787371892,10.0849726465569,1.54109877629962,5.19934527426277,19.9184299,0.250435501994175,0.250435501994175,0.0498155887741936,0.0324959079641423,0.0561082532394366,0.103143945641026,0.144836462583907,0.0829868146188592,0.00670341131439651,0.224974,0,0,0,0,0.607142857142857,68.078059441631,0.486271853154507,0,0,-12.34283252,-0.0398155887741935,0,0,0,0,20.4006547257372,0.127504092035858,0.127504092035858,0,0,8.4815701,0.0238917467605634,0.0238917467605634,0,0,0,0,0.379714754666789,-0.0717114070596421,9.66050878989812e-09,0,0,-0.29,-0.199250884180416,0.00133472037412113,1.27350308101666e-07,0.497805844708555,0.521735371663695,0,-0.292081735419206,0.486271853154507,-0.0398155887741935,0.127504092035858,-0.0717114070596421,-0.0920817354192064,0.199250884180416,-0.291334720374121,0.595776144565149,0.411610572952237,0.377385388824977
Mengcheng,2004,CK,0.27,0.12,0.01,0.34,0.16,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,838.5,922.35,17.315,3.095,3.75,0.362115421368941,1.02677195234821,0.0139892368543366,1.51495864366386,1.465,5.885,1.4,7.85,1.88314410829231,0.43417618157806,0.0259909423109624,0.913674312148257,17.7,580.5,928.8,28.1496507,9.9,15,1.91,1.99,0.02,0.3,0.01,18.1,1.96,11.7,17.1,4.8,1,2.1,3.4,13,0.270293,6.817,85,0.053,-0.250344615923524,0,8.015,0,-0.0740407729014535,,0,0,0,0,0,19.94665725,3.8864475,10.3848225,2.04055174910127,1.2614106831225,0.0357027207428774,2.11302032452209,17.5539975,33.15215223135,7.567398,19.57446,16.991235,5.613435,0.94041,2.12463,3.163725,53.09880948135,11.4538455,29.9592825,19.0317867491013,6.8748456831225,0.976112720742877,4.23765032452209,20.7177225,0.189638605290536,0.189638605290536,0.0369478887096774,0.0264853145282631,0.0583597816901408,0.0768186730769231,0.0949737349623298,0.0565714518257354,0.00424585701901954,0.2202004,0,0,0,0,0.607142857142857,86.50119051865,0.617865646561786,0,0,-8.3538455,-0.0269478887096774,0,0,0,0,21.3623496754779,0.133514685471737,0.133514685471737,0,0,7.6822775,0.0216402183098592,0.0216402183098592,0,0,0,0,0.484775671940969,0.0333495102145387,9.66050878989812e-09,0,0,-0.24,-0.110816731955927,0.000411940790982131,1.52405275379729e-07,0.415968066331624,0.112433256552974,0,0.217599452397382,0.617865646561786,-0.0269478887096774,0.133514685471737,0.0333495102145387,0.367599452397382,0.110816731955927,-0.240411940790982,0.186474029454427,0.424478273016753,0.377385388824977
Mengcheng,2005,CK,0.27,0.07,0.01,0.33,0.16,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,683.7,752.07,17.29,3.18,3.75,0.362115421368941,1.02677195234821,0.0139892368543366,1.51495864366386,1.465,6.02,1.46,7.8,1.88314410829231,0.43417618157806,0.0259909423109624,0.913674312148257,17.7,670.8,1073.28,28.1496507,9.9,15,1.91,1.99,0.02,0.3,0.01,18.1,1.96,11.7,17.1,4.8,1,2.1,3.4,13,0.795692,6.765,85,0.053,-0.250344615923524,0,8.015,0,-0.0740407729014535,,0,0,0,0,0,16.3486344,3.2721882,8.430021,1.66383450311334,1.02853486469988,0.0291114492211154,1.72292426461032,14.3132595,38.30915368956,8.7445488,22.619376,19.634316,6.486636,1.086696,2.455128,3.65586,54.65778808956,12.016737,31.049397,21.2981505031133,7.51517086469988,1.11580744922112,4.17805226461032,17.9691195,0.195206386034143,0.195206386034143,0.0387636677419355,0.0261128266538145,0.050617238028169,0.0796138384615385,0.106283499691169,0.0618405337560163,0.00485349569724305,0.217018,0,0,0,0,0.607142857142857,77.94221191044,0.556730085074571,0,0,-8.916737,-0.0287636677419355,0,0,0,0,21.4219477353897,0.133887173346186,0.133887173346186,0,0,10.4308805,0.029382761971831,0.029382761971831,0,0,0,0,0.45479402121901,0.0033678594925798,9.66050878989812e-09,0,0,-0.28,-0.137097635182048,0.0013669259603942,1.71790838715759e-07,0.369028570861904,0.29363308160625,0,-0.000742069744862295,0.556730085074571,-0.0287636677419355,0.133887173346186,0.0033678594925798,0.199257930255138,0.137097635182048,-0.281366925960394,0.367673854507704,0.422662493984495,0.377385388824977
Mengcheng,2006,CK,0.26,0.07,0.01,0.33,0.15,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,593.4,652.74,18.132125175,2.9718843365,3.8,0.362115421368941,1.02677195234821,0.0139892368543366,1.51495864366386,1.465,5.145,3.51523755,7.0358519045,1.88314410829231,0.43417618157806,0.0259909423109624,0.913674312148257,17.7,657.685,1052.296,28.1496507,9.9,15,1.91,1.99,0.02,0.3,0.01,18.1,1.96,11.7,17.1,4.8,1,2.1,3.4,13,0.515003,6.715,85,0.053,-0.250344615923524,0,8.015,0,-0.0740407729014535,,0,0,0,0,0,14.117950378845,4.0580523236661,6.84750197214333,1.44408277628705,0.89269063728669,0.0252665408334209,1.49536822966179,12.422829,37.5601606206295,8.57358166,22.1771382,19.25043995,6.35981395,1.0654497,2.4071271,3.58438325,51.6781109994745,12.6316339836661,29.0246401721433,20.6945227262871,7.25250458728669,1.09071624083342,3.90249532966179,16.00721225,0.18456468214098,0.18456468214098,0.0407472063989229,0.0243905958103862,0.0450907387323944,0.074422154287547,0.103271234723724,0.0596791161266134,0.004744354938205,0.213958,0,0,0,0,0.607142857142857,79.5218890005255,0.568013492860896,0,0,-9.5316339836661,-0.0307472063989229,0,0,0,0,20.0975046703382,0.125609404189614,0.125609404189614,0,0,12.39278775,0.0349092612676056,0.0349092612676056,0,0,0,0,0.465268528748888,0.0138423670224571,9.66050878989812e-09,0,0,-0.28,-0.131888319134386,0.000992681112868074,1.92752491319094e-07,0.328897059978828,0.169382972580276,0,0.13635957182426,0.568013492860897,-0.0307472063989229,0.125609404189614,0.0138423670224571,0.32635957182426,0.131888319134386,-0.280992681112868,0.24342374548173,0.420678955327508,0.377385388824977
Mengcheng,2007,CK,0.25,0.08,0.01,0.32,0.15,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,571.04,628.144,18.132125175,2.9718843365,4.6,0.362115421368941,1.02677195234821,0.0139892368543366,1.51495864366386,1.465,5.145,3.51523755,7.0358519045,1.88314410829231,0.43417618157806,0.0259909423109624,0.913674312148257,17.7,382.1625,611.46,28.1496507,9.9,15,1.91,1.99,0.02,0.3,0.01,18.1,1.96,11.7,17.1,4.8,1,2.1,3.4,13,0.821195,6.671,85,0.053,-0.250344615923524,0,8.015,0,-0.0740407729014535,,0,0,0,0,0,13.585969639932,3.90514020712216,7.04631215870025,1.38966806297768,0.85905301907009,0.0243144682802775,1.43902102100787,11.9547224,21.8251668856388,4.98187035,12.8865195,11.185896375,3.695511375,0.61910325,1.39871475,2.082785625,35.4111365255708,8.88701055712216,19.9328316587003,12.5755644379777,4.55456439407009,0.643417718280278,2.83773577100787,14.037508025,0.126468344734181,0.126468344734181,0.0286677759907166,0.0177358485687992,0.0395422761267606,0.0511098247658981,0.0627554490642132,0.0374784150921217,0.00279871328102634,0.2112652,0,0,0,0,0.607142857142857,95.7888634744292,0.684206167674495,0,0,-5.78701055712216,-0.0186677759907166,0,0,0,0,21.1622642289921,0.132264151431201,0.132264151431201,0,0,14.362491975,0.0404577238732394,0.0404577238732394,0,0,0,0,0.543242986621718,0.0918168248952872,9.66050878989812e-09,0,0,-0.25,-0.068196501516983,0.00175164581745141,2.13304491314658e-07,0.29720765515868,0.244065440378033,0,0.128207316756696,0.684206167674495,-0.0186677759907166,0.132264151431201,0.0918168248952872,0.298207316756696,0.068196501516983,-0.251751645817451,0.318106213279486,0.432758385735714,0.377385388824977
