Sitename;Sitename1;Year;Treatments;Treatment;Treats;NUEagro;log_NUE;Ysn;Yield;Noutput;pH;SOC;log_SOC;TN;log_TN;AN;log_AN;TP;log_TP;AP;log_AP;TK;log_TK;AK;log_AK;Clay; Silt;Sand;TCI;TPI;TKI ;TNI;Ratio;PREg;log_PREg;Daynumber;TEMm;SSHg;PM;ST;CT;CT1
35Wangcheng;Wangcheng;2001;NK;NK;CF;31,2;1,614897216;21;10772;102;5,9;20,1;1,303196057;2,1;0,491361694;169,3;2,228656958;0,5;2;3,1;0,491361694;14,4;1,158362492;101,5;2,006466042;39;44;17;0;40;0;150;0;732;2,864511081;10;24;1101;Quaternary Red Clay;Red soil;R-R;P
35Wangcheng;Wangcheng;2002;NK;NK;CF;26,1;1,557507202;22;7676;97;5,6;21,1;1,324282455;2,2;0,505149978;175,5;2,244277121;0,5;2;2,8;0,447158031;14,4;1,158362492;126,7;2,102776615;39;44;17;0;40;0;150;0;913;2,960470778;17;23;920;Quaternary Red Clay;Red soil;R-R;P
35Wangcheng;Wangcheng;2003;NK;NK;CF;63,5;1,866287339;23;10204;139;5,5;21,4;1,330413773;2,2;0,505149978;175,5;2,244277121;0,5;2;2,8;0,447158031;14,4;1,158362492;126,7;2,102776615;39;44;17;0;40;0;150;0;494;2,693726949;5;24;956;Quaternary Red Clay;Red soil;R-R;P
35Wangcheng;Wangcheng;2004;NK;NK;CF;65,3;1,876794976;24;12087;157;5,4;20;1,301029996;2,1;0,491361694;181,6;2,259115844;0,5;2;2,4;0,380211242;14,4;1,158362492;151,8;2,181271772;39;44;17;0;40;0;150;0;645;2,809559715;10;24;1011;Quaternary Red Clay;Red soil;R-R;P
35Wangcheng;Wangcheng;2005;NK;NK;CF;42,9;1,723455672;25;9485;123;5,5;19,8;1,29666519;2,1;0,491361694;181,6;2,259115844;0,6;1,666666667;6,6;0,819543936;14,1;1,149219113;189;2,276461804;39;44;17;0;40;0;150;0;933;2,969881644;14;25;923;Quaternary Red Clay;Red soil;R-R;P
35Wangcheng;Wangcheng;2006;NK;NK;CF;75,3;1,930949031;26;13971;181;5,2;21,3;1,328379603;2,2;0,505149978;199;2,298853076;0,6;1,666666667;6,7;0,826074803;14,2;1,152288344;191;2,281033367;39;44;17;0;40;0;150;0;671;2,82672252;14;25;1136;Quaternary Red Clay;Red soil;R-R;P
35Wangcheng;Wangcheng;2007;NK;NK;CF;67,7;1,890421019;27;12623;164;5,4;21;1,322219295;2,3;0,51851394;200,8;2,302763708;0,6;1,666666667;6,6;0,819543936;14,2;1,152288344;168;2,225309282;39;44;17;0;40;0;150;0;450;2,653212514;9;25;1167;Quaternary Red Clay;Red soil;R-R;P
35Wangcheng;Wangcheng;1981;NKMp;NKM;MIXF;18,7;1,457881897;1;17996;189;6,8;19,7;1,294466226;1,9;0,462397998;154,6;2,18920949;0,6;1,666666667;9,8;0,991226076;14,4;1,158362492;80,3;1,904715545;39;44;17;12991;525;366;564;73;851;2,92992956;12;23;988;Quaternary Red Clay;Red soil;R-R;P
35Wangcheng;Wangcheng;1982;NKMp;NKM;MIXF;21,8;1,50242712;2;18370;199;6,8;19,7;1,294466226;2;0,477121255;163;2,212187604;0,7;1,428571429;10,3;1,012837225;14;1,146128036;77,3;1,888179494;39;44;17;12991;525;366;564;73;851;2,92992956;10;23;988;Quaternary Red Clay;Red soil;R-R;P
35Wangcheng;Wangcheng;1983;NKMp;NKM;MIXF;25,6;1,551449998;3;18460;205;6,8;22,3;1,348304863;2,4;0,531478917;180,5;2,256477206;0,6;1,666666667;10;1;13,8;1,139879086;70;1,84509804;39;44;17;12991;525;366;564;73;851;2,92992956;12;24;988;Quaternary Red Clay;Red soil;R-R;P
35Wangcheng;Wangcheng;1984;NKMp;NKM;MIXF;22,1;1,506505032;4;17492;189;6,8;21,8;1,338456494;2,2;0,505149978;170,8;2,232487866;0,7;1,428571429;11;1,041392685;13,9;1,1430148;87;1,939519253;39;44;17;12991;525;366;564;73;851;2,92992956;9;23;988;Quaternary Red Clay;Red soil;R-R;P
35Wangcheng;Wangcheng;1985;NKMp;NKM;MIXF;25,3;1,547774705;5;19415;212;6,7;21;1,322219295;2,1;0,491361694;172,3;2,236285277;0,6;1,666666667;8,5;0,929418926;14,1;1,149219113;78;1,892094603;39;44;17;12991;525;366;564;73;851;2,92992956;8;24;988;Quaternary Red Clay;Red soil;R-R;P
35Wangcheng;Wangcheng;1986;NKMp;NKM;MIXF;27,7;1,57634135;6;19195;221;6,2;22;1,342422681;2,2;0,505149978;167,1;2,22297645;0,6;1,666666667;8,7;0,939519253;14;1,146128036;80;1,903089987;39;44;17;12991;525;366;564;73;851;2,92992956;9;23;988;Quaternary Red Clay;Red soil;R-R;P
35Wangcheng;Wangcheng;1987;NKMp;NKM;MIXF;23,9;1,530199698;7;16589;188;6,2;19,9;1,298853076;2,2;0,505149978;161,8;2,208978517;0,6;1,666666667;10,9;1,037426498;14;1,146128036;84,7;1,92788341;39;44;17;12991;525;366;564;73;884;2,946452265;14;23;1041;Quaternary Red Clay;Red soil;R-R;P
35Wangcheng;Wangcheng;1988;NKMp;NKM;MIXF;23,8;1,5289167;8;16731;189;6,2;21,4;1,330413773;2,2;0,505149978;165;2,217483944;0,6;1,666666667;11,5;1,06069784;14,1;1,149219113;83,3;1,920645001;39;44;17;12991;525;366;564;73;827;2,91750551;11;23;1055;Quaternary Red Clay;Red soil;R-R;P
35Wangcheng;Wangcheng;1989;NKMp;NKM;MIXF;20,3;1,481442629;9;14990;173;6,2;20,7;1,315970345;2,2;0,505149978;165,2;2,218010043;0,6;1,666666667;7,6;0,880813592;14;1,146128036;86;1,934498451;39;44;17;12991;525;366;564;73;855;2,931966115;16;23;998;Quaternary Red Clay;Red soil;R-R;P
35Wangcheng;Wangcheng;1990;NKMp;NKM;MIXF;20,7;1,487138375;10;15338;183;5,7;21,4;1,330413773;2,4;0,531478917;195,7;2,291590826;0,6;1,666666667;4,4;0,643452676;13,3;1,123851641;83,3;1,920645001;39;44;17;12991;525;366;564;73;806;2,906335042;10;24;1169;Quaternary Red Clay;Red soil;R-R;P
35Wangcheng;Wangcheng;1991;NKMp;NKM;MIXF;17,3;1,436162647;11;15286;169;5,7;22,4;1,350248018;2,3;0,51851394;190,7;2,280350693;0,6;1,666666667;6,5;0,812913357;13,3;1,123851641;94,4;1,974971994;39;44;17;12991;525;366;564;73;601;2,778874472;7;23;1042;Quaternary Red Clay;Red soil;R-R;P
35Wangcheng;Wangcheng;1992;NKMp;NKM;MIXF;15,5;1,40654018;12;13603;147;5,7;22,4;1,350248018;2,3;0,51851394;190,7;2,280350693;0,6;1,666666667;6,5;0,812913357;13,3;1,123851641;94,4;1,974971994;39;44;17;12991;525;366;564;73;684;2,835056102;11;23;1021;Quaternary Red Clay;Red soil;R-R;P
35Wangcheng;Wangcheng;1993;NKMp;NKM;MIXF;15,8;1,411619706;13;15270;166;5,7;22,4;1,350248018;2,3;0,51851394;190,7;2,280350693;0,6;1,666666667;6,5;0,812913357;13,3;1,123851641;94,4;1,974971994;39;44;17;12991;525;366;564;73;1057;3,024074987;16;23;828;Quaternary Red Clay;Red soil;R-R;P
35Wangcheng;Wangcheng;1994;NKMp;NKM;MIXF;16,5;1,423245874;14;14706;159;5,7;22,4;1,350248018;2,3;0,51851394;190,7;2,280350693;0,6;1,666666667;6,5;0,812913357;13,3;1,123851641;94,4;1,974971994;39;44;17;12991;525;366;564;73;1057;3,024074987;19;23;875;Quaternary Red Clay;Red soil;R-R;P
35Wangcheng;Wangcheng;1995;NKMp;NKM;MIXF;15,4;1,404833717;15;14093;156;5,6;23,4;1,369215857;2,2;0,505149978;185,7;2,268811904;0,5;2;8,5;0,929418926;13,3;1,123851641;105,4;2,022840611;39;44;17;12991;525;366;564;73;939;2,972665592;11;24;1006;Quaternary Red Clay;Red soil;R-R;P
35Wangcheng;Wangcheng;1996;NKMp;NKM;MIXF;18,5;1,45484486;16;15441;171;5,8;23,1;1,36361198;2,2;0,505149978;185,9;2,26927939;0,5;2;6,2;0,792391689;13,9;1,1430148;94;1,973127854;39;44;17;12991;525;366;564;73;872;2,940516485;16;23;901;Quaternary Red Clay;Red soil;R-R;P
35Wangcheng;Wangcheng;1997;NKMp;NKM;MIXF;10,7;1,315970345;17;11373;124;5,8;23,1;1,36361198;2,2;0,505149978;185,9;2,26927939;0,5;2;6,2;0,792391689;13,9;1,1430148;94;1,973127854;39;44;17;12991;525;366;564;73;1058;3,024485668;14;23;1009;Quaternary Red Clay;Red soil;R-R;P
35Wangcheng;Wangcheng;1998;NKMp;NKM;MIXF;19,2;1,465382851;18;15564;173;5,8;23,1;1,36361198;2,2;0,505149978;185,9;2,26927939;0,5;2;6,2;0,792391689;13,9;1,1430148;94;1,973127854;39;44;17;12991;525;366;564;73;1223;3,087426457;16;24;983;Quaternary Red Clay;Red soil;R-R;P
35Wangcheng;Wangcheng;1999;NKMp;NKM;MIXF;19;1,462397998;19;14020;157;5,8;23,1;1,36361198;2,2;0,505149978;185,9;2,26927939;0,5;2;6,2;0,792391689;13,9;1,1430148;94;1,973127854;39;44;17;12991;525;366;564;73;1157;3,063333359;20;23;703;Quaternary Red Clay;Red soil;R-R;P
35Wangcheng;Wangcheng;2000;NKMp;NKM;MIXF;27,6;1,575187845;20;23065;248;5,8;22,8;1,357934847;2,1;0,491361694;186;2,269512944;0,6;1,666666667;3,8;0,579783597;14,4;1,158362492;82,6;1,916980047;39;44;17;12991;525;366;564;73;1013;3,005609445;15;24;897;Quaternary Red Clay;Red soil;R-R;P
35Wangcheng;Wangcheng;2001;NKMp;NKM;MIXF;28,1;1,580924976;21;18202;198;5,9;22,1;1,344392274;2,2;0,505149978;173,3;2,238798563;0,6;1,666666667;5,4;0,73239376;14,4;1,158362492;90,5;1,956648579;39;44;17;12991;525;366;564;73;732;2,864511081;10;24;1101;Quaternary Red Clay;Red soil;R-R;P
35Wangcheng;Wangcheng;2002;NKMp;NKM;MIXF;30,9;1,611723308;22;15919;213;5,6;22,3;1,348304863;2,2;0,505149978;181,8;2,259593879;0,6;1,666666667;5,7;0,755874856;14,4;1,158362492;87,3;1,941014244;39;44;17;12991;525;366;564;73;913;2,960470778;17;23;920;Quaternary Red Clay;Red soil;R-R;P
35Wangcheng;Wangcheng;2003;NKMp;NKM;MIXF;37,9;1,680335513;23;18034;241;5,6;23,4;1,369215857;2,2;0,505149978;181,8;2,259593879;0,6;1,666666667;5,7;0,755874856;14,4;1,158362492;87,3;1,941014244;39;44;17;12991;525;366;564;73;494;2,693726949;5;24;956;Quaternary Red Clay;Red soil;R-R;P
35Wangcheng;Wangcheng;2004;NKMp;NKM;MIXF;39,1;1,691081492;24;20072;263;5,5;21,8;1,338456494;2,2;0,505149978;190,2;2,279210513;0,6;1,666666667;5,9;0,770852012;14,4;1,158362492;84,1;1,924795996;39;44;17;12991;525;366;564;73;645;2,809559715;10;24;1011;Quaternary Red Clay;Red soil;R-R;P
35Wangcheng;Wangcheng;2005;NKMp;NKM;MIXF;20;1,477121255;25;12549;165;5,6;22,5;1,352182518;2,4;0,531478917;190,2;2,279210513;0,7;1,428571429;8,7;0,939519253;13,8;1,139879086;107;2,029383778;39;44;17;12991;525;366;564;73;933;2,969881644;14;25;923;Quaternary Red Clay;Red soil;R-R;P
35Wangcheng;Wangcheng;2006;NKMp;NKM;MIXF;36,4;1,666517981;26;19853;261;5,3;22,8;1,357934847;2,3;0,51851394;198;2,29666519;0,7;1,428571429;6,8;0,832508913;13,7;1,136720567;104;2,017033339;39;44;17;12991;525;366;564;73;671;2,82672252;14;25;1136;Quaternary Red Clay;Red soil;R-R;P
35Wangcheng;Wangcheng;2007;NKMp;NKM;MIXF;39,2;1,691965103;27;20302;267;5,3;22,6;1,354108439;2,4;0,531478917;199,7;2,300378065;0,7;1,428571429;8,7;0,939519253;14,1;1,149219113;95;1,977723605;39;44;17;12991;525;366;564;73;450;2,653212514;9;25;1167;Quaternary Red Clay;Red soil;R-R;P
35Wangcheng;Wangcheng;1981;NP;NP;CF;57,3;1,828015064;1;16357;185;6,6;19,7;1,294466226;1,9;0,462397998;154;2,187520721;0,6;1,666666667;15,3;1,184691431;14,4;1,158362492;60,8;1,783903579;39;44;17;0;0;100;150;0;851;2,92992956;12;23;988;Quaternary Red Clay;Red soil;R-R;P
35Wangcheng;Wangcheng;1982;NP;NP;CF;66,4;1,883093359;2;16241;194;6,6;19;1,278753601;2,3;0,51851394;159;2,201397124;0,8;1,25;26,6;1,424881637;13,8;1,139879086;56,4;1,751279104;39;44;17;0;0;100;150;0;851;2,92992956;10;23;988;Quaternary Red Clay;Red soil;R-R;P
35Wangcheng;Wangcheng;1983;NP;NP;CF;62,3;1,859138297;3;14061;174;6,6;20;1,301029996;2,2;0,505149978;167,4;2,223755454;0,8;1,25;21;1,322219295;13,8;1,139879086;55;1,740362689;39;44;17;0;0;100;150;0;851;2,92992956;12;24;988;Quaternary Red Clay;Red soil;R-R;P
35Wangcheng;Wangcheng;1984;NP;NP;CF;55,9;1,818885415;4;13610;165;6,6;20,9;1,320146286;2,1;0,491361694;165,3;2,218272854;0,9;1,111111111;22,3;1,348304863;13,8;1,139879086;60,6;1,782472624;39;44;17;0;0;100;150;0;851;2,92992956;9;23;988;Quaternary Red Clay;Red soil;R-R;P
35Wangcheng;Wangcheng;1985;NP;NP;CF;60,9;1,850646235;5;14642;180;6,6;19,6;1,292256071;2,1;0,491361694;166,3;2,220892249;0,8;1,25;28,5;1,45484486;13,8;1,139879086;53;1,72427587;39;44;17;0;0;100;150;0;851;2,92992956;8;24;988;Quaternary Red Clay;Red soil;R-R;P
35Wangcheng;Wangcheng;1986;NP;NP;CF;75,9;1,933993164;6;15648;201;6,2;19,5;1,290034611;2,2;0,505149978;163,8;2,214313897;1;1;30,6;1,485721426;13,9;1,1430148;51;1,707570176;39;44;17;0;0;100;150;0;851;2,92992956;9;23;988;Quaternary Red Clay;Red soil;R-R;P
35Wangcheng;Wangcheng;1987;NP;NP;CF;67,6;1,889861721;7;13700;173;6,2;19,8;1,29666519;2,1;0,491361694;165,7;2,219322508;1;1;42,6;1,629409599;14;1,146128036;58,3;1,765668555;39;44;17;0;0;100;150;0;884;2,946452265;14;23;1041;Quaternary Red Clay;Red soil;R-R;P
35Wangcheng;Wangcheng;1988;NP;NP;CF;69,5;1,900367129;8;14100;178;6,2;19,9;1,298853076;2,1;0,491361694;165,8;2,219584526;0,9;1,111111111;41,5;1,618048097;14,1;1,149219113;58,3;1,765668555;39;44;17;0;0;100;150;0;827;2,91750551;11;23;1055;Quaternary Red Clay;Red soil;R-R;P
35Wangcheng;Wangcheng;1989;NP;NP;CF;72,2;1,914871818;9;14280;182;6,2;19,1;1,281033367;2,1;0,491361694;161,4;2,20790353;0,9;1,111111111;34,9;1,542825427;14;1,146128036;47,2;1,673941999;39;44;17;0;0;100;150;0;855;2,931966115;16;23;998;Quaternary Red Clay;Red soil;R-R;P
35Wangcheng;Wangcheng;1990;NP;NP;CF;51,7;1,790285164;10;12410;161;5,8;19,7;1,294466226;2,3;0,51851394;187,5;2,273001272;1,3;0,769230769;50,2;1,700703717;13,3;1,123851641;61,1;1,78604121;39;44;17;0;0;100;150;0;806;2,906335042;10;24;1169;Quaternary Red Clay;Red soil;R-R;P
35Wangcheng;Wangcheng;1991;NP;NP;CF;69,8;1,902002891;11;16177;190;5,8;21,4;1,330413773;2,3;0,51851394;182,5;2,261262869;1;1;40,3;1,605305046;13,5;1,130333768;60,6;1,782472624;39;44;17;0;0;100;150;0;601;2,778874472;7;23;1042;Quaternary Red Clay;Red soil;R-R;P
35Wangcheng;Wangcheng;1992;NP;NP;CF;44,6;1,737192643;12;11740;139;5,8;21,4;1,330413773;2,3;0,51851394;182,5;2,261262869;1;1;40,3;1,605305046;13,5;1,130333768;60,6;1,782472624;39;44;17;0;0;100;150;0;684;2,835056102;11;23;1021;Quaternary Red Clay;Red soil;R-R;P
35Wangcheng;Wangcheng;1993;NP;NP;CF;67,5;1,889301703;13;16397;190;5,8;21,4;1,330413773;2,3;0,51851394;182,5;2,261262869;1;1;40,3;1,605305046;13,5;1,130333768;60,6;1,782472624;39;44;17;0;0;100;150;0;1057;3,024074987;16;23;828;Quaternary Red Clay;Red soil;R-R;P
35Wangcheng;Wangcheng;1994;NP;NP;CF;71,5;1,911157609;14;16054;186;5,8;21,4;1,330413773;2,3;0,51851394;182,5;2,261262869;1;1;40,3;1,605305046;13,5;1,130333768;60,6;1,782472624;39;44;17;0;0;100;150;0;1057;3,024074987;19;23;875;Quaternary Red Clay;Red soil;R-R;P
35Wangcheng;Wangcheng;1995;NP;NP;CF;70,2;1,904174368;15;15932;187;5,7;23;1,361727836;2,2;0,505149978;177,5;2,249198357;0,8;1,25;30,3;1,481442629;13,7;1,136720567;60,1;1,778874472;39;44;17;0;0;100;150;0;939;2,972665592;11;24;1006;Quaternary Red Clay;Red soil;R-R;P
35Wangcheng;Wangcheng;1996;NP;NP;CF;64,1;1,869818208;16;15196;178;5,6;23,2;1,365487985;2,2;0,505149978;176,3;2,246252312;0,9;1,111111111;28,3;1,451786436;13,9;1,1430148;57,9;1,762678564;39;44;17;0;0;100;150;0;872;2,940516485;16;23;901;Quaternary Red Clay;Red soil;R-R;P
35Wangcheng;Wangcheng;1997;NP;NP;CF;47;1,755874856;17;12059;142;5,6;23,2;1,365487985;2,2;0,505149978;176,3;2,246252312;0,9;1,111111111;28,3;1,451786436;13,9;1,1430148;57,9;1,762678564;39;44;17;0;0;100;150;0;1058;3,024485668;14;23;1009;Quaternary Red Clay;Red soil;R-R;P
35Wangcheng;Wangcheng;1998;NP;NP;CF;69,8;1,902002891;18;15621;185;5,6;23,2;1,365487985;2,2;0,505149978;176,3;2,246252312;0,9;1,111111111;28,3;1,451786436;13,9;1,1430148;57,9;1,762678564;39;44;17;0;0;100;150;0;1223;3,087426457;16;24;983;Quaternary Red Clay;Red soil;R-R;P
35Wangcheng;Wangcheng;1999;NP;NP;CF;56,8;1,824776462;19;12525;149;5,6;23,2;1,365487985;2,2;0,505149978;176,3;2,246252312;0,9;1,111111111;28,3;1,451786436;13,9;1,1430148;57,9;1,762678564;39;44;17;0;0;100;150;0;1157;3,063333359;20;23;703;Quaternary Red Clay;Red soil;R-R;P
35Wangcheng;Wangcheng;2000;NP;NP;CF;81,2;1,959994838;20;20486;237;5,6;23,4;1,369215857;2,2;0,505149978;175;2,243038049;1;1;26,2;1,418301291;14;1,146128036;55,6;1,745074792;39;44;17;0;0;100;150;0;1013;3,005609445;15;24;897;Quaternary Red Clay;Red soil;R-R;P
35Wangcheng;Wangcheng;2001;NP;NP;CF;65,3;1,876794976;21;13829;160;5,4;20,5;1,311753861;2,1;0,491361694;167,2;2,223236273;1;1;25,3;1,403120521;14,1;1,149219113;49,5;1,694605199;39;44;17;0;0;100;150;0;732;2,864511081;10;24;1101;Quaternary Red Clay;Red soil;R-R;P
35Wangcheng;Wangcheng;2002;NP;NP;CF;53,5;1,802773725;22;11300;144;5,2;21;1,322219295;2,1;0,491361694;165;2,217483944;1;1;22;1,342422681;14,1;1,149219113;43,9;1,64246452;39;44;17;0;0;100;150;0;913;2,960470778;17;23;920;Quaternary Red Clay;Red soil;R-R;P
35Wangcheng;Wangcheng;2003;NP;NP;CF;113,4;2,09131516;23;15725;227;5,2;20,5;1,311753861;2,2;0,505149978;165;2,217483944;1;1;22;1,342422681;14,1;1,149219113;43,9;1,64246452;39;44;17;0;0;100;150;0;494;2,693726949;5;24;956;Quaternary Red Clay;Red soil;R-R;P
35Wangcheng;Wangcheng;2004;NP;NP;CF;81,9;1,963315511;24;14319;196;5,1;19,3;1,285557309;2,1;0,491361694;162,8;2,211654401;1;1;18,7;1,271841607;14,1;1,149219113;38,3;1,583198774;39;44;17;0;0;100;150;0;645;2,809559715;10;24;1011;Quaternary Red Clay;Red soil;R-R;P
35Wangcheng;Wangcheng;2005;NP;NP;CF;52,5;1,795880017;25;10980;147;5,2;19,8;1,29666519;2,1;0,491361694;167,8;2,224791956;1,1;0,909090909;27,4;1,437750563;13,9;1,1430148;65;1,812913357;39;44;17;0;0;100;150;0;933;2,969881644;14;25;923;Quaternary Red Clay;Red soil;R-R;P
35Wangcheng;Wangcheng;2006;NP;NP;CF;92,3;2,009875634;26;16667;223;5,1;19,7;1,294466226;2,2;0,505149978;198,3;2,297322714;1;1;25,6;1,408239965;13,7;1,136720567;51,1;1,7084209;39;44;17;0;0;100;150;0;671;2,82672252;14;25;1136;Quaternary Red Clay;Red soil;R-R;P
35Wangcheng;Wangcheng;2007;NP;NP;CF;116,6;2,102433706;27;18750;251;5,1;19,9;1,298853076;2,3;0,51851394;200,1;2,301247089;1,1;0,909090909;27,4;1,437750563;13,3;1,123851641;54;1,73239376;39;44;17;0;0;100;150;0;450;2,653212514;9;25;1167;Quaternary Red Clay;Red soil;R-R;P
35Wangcheng;Wangcheng;1981;NPK;NPK;CF;69,1;1,898176483;1;17892;203;6,5;19,7;1,294466226;1,9;0,462397998;148,5;2,171726454;0,7;1,428571429;15,3;1,184691431;14,4;1,158362492;74,7;1,873320602;39;44;17;0;40;100;150;0;851;2,92992956;12;23;988;Quaternary Red Clay;Red soil;R-R;P
35Wangcheng;Wangcheng;1982;NPK;NPK;CF;80,1;1,954724791;2;19028;214;6,5;19,1;1,281033367;1,9;0,462397998;169;2,227886705;0,8;1,25;24,3;1,385606274;14;1,146128036;79,2;1,898725182;39;44;17;0;40;100;150;0;851;2,92992956;10;23;988;Quaternary Red Clay;Red soil;R-R;P
35Wangcheng;Wangcheng;1983;NPK;NPK;CF;100;2,041392685;3;19969;231;6,5;20,7;1,315970345;2,1;0,491361694;181,6;2,259115844;0,8;1,25;23,1;1,36361198;13,9;1,1430148;79,4;1,899820502;39;44;17;0;40;100;150;0;851;2,92992956;12;24;988;Quaternary Red Clay;Red soil;R-R;P
35Wangcheng;Wangcheng;1984;NPK;NPK;CF;82,6;1,966610987;4;17879;205;6,5;21,1;1,324282455;2,2;0,505149978;170,5;2,231724383;0,9;1,111111111;25,8;1,411619706;13,9;1,1430148;102,1;2,009025742;39;44;17;0;40;100;150;0;851;2,92992956;9;23;988;Quaternary Red Clay;Red soil;R-R;P
35Wangcheng;Wangcheng;1985;NPK;NPK;CF;88,8;1,994756945;5;19286;222;6,5;20,4;1,309630167;2;0,477121255;164,4;2,215901813;0,7;1,428571429;24,5;1,389166084;13,9;1,1430148;71;1,851258349;39;44;17;0;40;100;150;0;851;2,92992956;8;24;988;Quaternary Red Clay;Red soil;R-R;P
35Wangcheng;Wangcheng;1986;NPK;NPK;CF;90,5;2,002166062;6;18331;223;6,1;21,1;1,324282455;2,1;0,491361694;163;2,212187604;0,9;1,111111111;30,6;1,485721426;13,9;1,1430148;70;1,84509804;39;44;17;0;40;100;150;0;851;2,92992956;9;23;988;Quaternary Red Clay;Red soil;R-R;P
35Wangcheng;Wangcheng;1987;NPK;NPK;CF;81,4;1,960946196;7;16409;194;6,1;20;1,301029996;2,1;0,491361694;164,2;2,215373153;1;1;39,3;1,59439255;14,1;1,149219113;68;1,832508913;39;44;17;0;40;100;150;0;884;2,946452265;14;23;1041;Quaternary Red Clay;Red soil;R-R;P
35Wangcheng;Wangcheng;1988;NPK;NPK;CF;87,2;1,987666265;8;17234;205;6,1;21,4;1,330413773;2,3;0,51851394;164,3;2,215637563;1;1;45,9;1,661812686;14,1;1,149219113;83,3;1,920645001;39;44;17;0;40;100;150;0;827;2,91750551;11;23;1055;Quaternary Red Clay;Red soil;R-R;P
35Wangcheng;Wangcheng;1989;NPK;NPK;CF;90,1;2,000434077;9;17338;209;6,1;20,1;1,303196057;2,1;0,491361694;166,2;2,220631019;0,9;1,111111111;29,5;1,469822016;14;1,146128036;72,4;1,859738566;39;44;17;0;40;100;150;0;855;2,931966115;16;23;998;Quaternary Red Clay;Red soil;R-R;P
35Wangcheng;Wangcheng;1990;NPK;NPK;CF;78,1;1,944975908;10;16035;200;5,6;20,7;1,315970345;2,3;0,51851394;183,7;2,264109156;1,1;0,909090909;41,5;1,618048097;13,3;1,123851641;72,2;1,858537198;39;44;17;0;40;100;150;0;806;2,906335042;10;24;1169;Quaternary Red Clay;Red soil;R-R;P
35Wangcheng;Wangcheng;1991;NPK;NPK;CF;77,1;1,940018155;11;17696;201;5,5;21,6;1,334453751;2,3;0,51851394;178,7;2,252124553;1;1;40,8;1,610660163;14,3;1,155336037;74,3;1,870988814;39;44;17;0;40;100;150;0;601;2,778874472;7;23;1042;Quaternary Red Clay;Red soil;R-R;P
35Wangcheng;Wangcheng;1992;NPK;NPK;CF;74,7;1,92788341;12;16152;184;5,5;21,6;1,334453751;2,3;0,51851394;178,7;2,252124553;1;1;40,8;1,610660163;14,3;1,155336037;74,3;1,870988814;39;44;17;0;40;100;150;0;684;2,835056102;11;23;1021;Quaternary Red Clay;Red soil;R-R;P
35Wangcheng;Wangcheng;1993;NPK;NPK;CF;71,7;1,912222057;13;17451;196;5,5;21,6;1,334453751;2,3;0,51851394;178,7;2,252124553;1;1;40,8;1,610660163;14,3;1,155336037;74,3;1,870988814;39;44;17;0;40;100;150;0;1057;3,024074987;16;23;828;Quaternary Red Clay;Red soil;R-R;P
35Wangcheng;Wangcheng;1994;NPK;NPK;CF;48,8;1,769377326;14;13276;152;5,5;21,6;1,334453751;2,3;0,51851394;178,7;2,252124553;1;1;40,8;1,610660163;14,3;1,155336037;74,3;1,870988814;39;44;17;0;40;100;150;0;1057;3,024074987;19;23;875;Quaternary Red Clay;Red soil;R-R;P
35Wangcheng;Wangcheng;1995;NPK;NPK;CF;84,6;1,975891136;15;18260;209;5,4;22,5;1,352182518;2,2;0,505149978;173,7;2,239799818;0,9;1,111111111;40;1,602059991;15,3;1,184691431;76,3;1,882524538;39;44;17;0;40;100;150;0;939;2,972665592;11;24;1006;Quaternary Red Clay;Red soil;R-R;P
35Wangcheng;Wangcheng;1996;NPK;NPK;CF;69,5;1,900367129;16;16422;186;5,5;23,5;1,371067862;2,2;0,505149978;175,4;2,244029589;1;1;31,9;1,503790683;14,9;1,173186268;77,2;1,8876173;39;44;17;0;40;100;150;0;872;2,940516485;16;23;901;Quaternary Red Clay;Red soil;R-R;P
35Wangcheng;Wangcheng;1997;NPK;NPK;CF;55,8;1,818225894;17;13677;156;5,5;23,5;1,371067862;2,2;0,505149978;175,4;2,244029589;1;1;31,9;1,503790683;14,9;1,173186268;77,2;1,8876173;39;44;17;0;40;100;150;0;1058;3,024485668;14;23;1009;Quaternary Red Clay;Red soil;R-R;P
35Wangcheng;Wangcheng;1998;NPK;NPK;CF;90,7;2,003029471;18;18946;216;5,5;23,5;1,371067862;2,2;0,505149978;175,4;2,244029589;1;1;31,9;1,503790683;14,9;1,173186268;77,2;1,8876173;39;44;17;0;40;100;150;0;1223;3,087426457;16;24;983;Quaternary Red Clay;Red soil;R-R;P
35Wangcheng;Wangcheng;1999;NPK;NPK;CF;68,9;1,897077003;19;14436;167;5,5;23,5;1,371067862;2,2;0,505149978;175,4;2,244029589;1;1;31,9;1,503790683;14,9;1,173186268;77,2;1,8876173;39;44;17;0;40;100;150;0;1157;3,063333359;20;23;703;Quaternary Red Clay;Red soil;R-R;P
35Wangcheng;Wangcheng;2000;NPK;NPK;CF;101;2,045322979;20;24062;267;5,5;24,4;1,387389826;2,2;0,505149978;177,1;2,248218561;1;1;23,7;1,374748346;14,5;1,161368002;78,1;1,892651034;39;44;17;0;40;100;150;0;1013;3,005609445;15;24;897;Quaternary Red Clay;Red soil;R-R;P
